NORAD_CAT_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,CREATION_DATE,OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,LAUNCH_YEAR,LAUNCH_SEQ,EPOCH_FINAL,ORBIT_CLASS,EVENT,DURATION,RCS_SIZE
1103,0 COSMOS 57 DEB,1 01103U 65012  F 65056.14027475  .00450031 +64613-3 +00000-0 0  9997,2 01103 064.6042 289.2571 0037740 032.8844 327.4137 16.29909777000467,15/08/2004 23:35,COSMOS 57 DEB,1965-012F,25/02/1965 03:21,16.29909777,0.003774,64.6042,289.2571,32.8844,327.4137,46,0.0,0.00450031,0.00064613,6570.923,88.348,217.587,167.989,DEBRIS,CIS,16/02/1965,PKMTR,02/03/1965,1965,12,25/02/1965 06:43,LEO,1,14,SMALL
1104,0 COSMOS 57 DEB,1 01104U 65012  G 65062.90004418  .01036636 +22072-2 +00000-0 0  9995,2 01104 064.7321 265.8824 0224472 057.6703 304.4836 15.89071032001527,15/08/2004 23:35,COSMOS 57 DEB,1965-012G,03/03/1965 21:36,15.89071032,0.0224472,64.7321,265.8824,57.6703,304.4836,152,0.0,0.01036636,0.0022072,6683.027,90.618,454.907,154.877,DEBRIS,CIS,18/02/1965,PKMTR,10/03/1965,1965,12,04/03/1965 19:12,LEO,1,20,SMALL
1105,0 COSMOS 57 DEB,1 01105U 65012  H 65056.71874235  .00082147 +21355-4 +00000-0 0  9992,2 01105 064.8907 287.3572 0050640 313.0549 046.5803 16.43135671000561,15/08/2004 23:35,COSMOS 57 DEB,1965-012H,25/02/1965 17:14,16.43135671,0.005064,64.8907,287.3572,313.0549,46.5803,56,0.0,0.00082147,2.14e-05,6535.615,87.637,190.576,124.384,DEBRIS,CIS,20/02/1965,PKMTR,26/02/1965,1965,12,26/02/1965 10:29,LEO,1,6,SMALL
1106,0 COSMOS 57 DEB,1 01106U 65012  J 65056.16579865  .00485716 +75362-3 +00000-0 0  9998,2 01106 064.7373 289.2383 0043525 025.6563 334.6349 16.27835916000461,15/08/2004 23:35,COSMOS 57 DEB,1965-012J,25/02/1965 03:58,16.27835916,0.0043525,64.7373,289.2383,25.6563,334.6349,46,0.0,0.00485716,0.00075362,6576.503,88.461,226.992,169.743,DEBRIS,CIS,22/02/1965,PKMTR,02/03/1965,1965,12,25/02/1965 07:57,LEO,1,8,SMALL
1107,0 COSMOS 57 DEB,1 01107U 65012  K 65056.13999747  .00587072 +10935-2 +00000-0 0  9993,2 01107 064.7472 289.1279 0076650 047.3313 313.3573 16.38768401000463,15/08/2004 23:35,COSMOS 57 DEB,1965-012K,25/02/1965 03:21,16.38768401,0.007665,64.7472,289.1279,47.3313,313.3573,46,0.0,0.00587072,0.0010935,6547.221,87.87,219.271,118.902,DEBRIS,CIS,24/02/1965,PKMTR,25/02/1965,1965,12,25/02/1965 06:43,LEO,1,1,SMALL
1108,0 COSMOS 57 DEB,1 01108U 65012  L 65056.16253682  .00209070 +13640-3 +00000-0 0  9994,2 01108 064.7042 289.9591 0068884 087.5945 273.1939 16.18898871000461,15/08/2004 23:35,COSMOS 57 DEB,1965-012L,25/02/1965 03:54,16.18898871,0.0068884,64.7042,289.9591,87.5945,273.1939,46,0.0,0.0020907,0.0001364,6600.684,88.949,268.017,177.081,DEBRIS,CIS,26/02/1965,PKMTR,01/03/1965,1965,12,25/02/1965 07:48,LEO,1,3,SMALL
1109,0 COSMOS 57 DEB,1 01109U 65012  M 65056.13811540  .00062100 +12184-4 +00000-0 0  9999,2 01109 064.7466 289.6429 0011889 212.0655 147.9744 16.45801700000462,15/08/2004 23:35,COSMOS 57 DEB,1965-012M,25/02/1965 03:18,16.458017,0.0011889,64.7466,289.6429,212.0655,147.9744,46,0.0,0.000621,1.22e-05,6528.555,87.495,158.182,142.658,DEBRIS,CIS,03/02/1965,PKMTR,26/02/1965,1965,12,25/02/1965 06:37,LEO,1,23,SMALL
1110,0 COSMOS 57 DEB,1 01110U 65012  N 65057.64563011  .00645620 +13249-2 +00000-0 0  9990,2 01110 064.6989 283.7477 0053602 031.8036 328.5191 16.36044235000702,15/08/2004 23:35,COSMOS 57 DEB,1965-012N,26/02/1965 15:29,16.36044235,0.0053602,64.6989,283.7477,31.8036,328.5191,70,0.0,0.0064562,0.0013249,6554.487,88.017,211.486,141.219,DEBRIS,CIS,21/12/1964,PKMTR,27/02/1965,1965,12,27/02/1965 06:59,LEO,1,68,SMALL
1111,0 COSMOS 57 DEB,1 01111U 65012  P 65056.61107298  .02366321 +15922-1 +00000-0 0  9997,2 01111 064.9504 287.8621 0119298 086.1082 275.2588 16.13609517000313,15/08/2004 23:35,COSMOS 57 DEB,1965-012P,25/02/1965 14:39,16.13609517,0.0119298,64.9504,287.8621,86.1082,275.2588,31,0.0,0.02366321,0.015922,6615.101,89.24,315.882,158.049,DEBRIS,CIS,15/01/1965,PKMTR,02/03/1965,1965,12,26/02/1965 05:19,LEO,1,46,SMALL
1112,0 COSMOS 57 DEB,1 01112U 65012  Q 65057.04243276  .00000000 +00000-0 +00000-0 0  9990,2 01112 064.5966 286.5781 0104039 358.8222 001.2583 16.35125120000619,15/08/2004 23:35,COSMOS 57 DEB,1965-012Q,26/02/1965 01:01,16.3512512,0.0104039,64.5966,286.5781,358.8222,1.2583,61,0.0,0.0,0.0,6556.943,88.066,247.026,110.59,DEBRIS,CIS,05/12/1964,PKMTR,01/03/1965,1965,12,26/02/1965 02:02,LEO,1,86,SMALL
1113,0 COSMOS 57 DEB,1 01113U 65012  R 65055.10651516  .06442099 +13245-0 +00000-0 0  9995,2 01113 064.6416 294.8810 0050249 138.0044 222.3818 16.29685095000295,15/08/2004 23:35,COSMOS 57 DEB,1965-012R,24/02/1965 02:33,16.29685095,0.0050249,64.6416,294.881,138.0044,222.3818,29,0.0,0.06442099,0.13245,6571.527,88.36,226.413,160.371,DEBRIS,CIS,11/01/1965,PKMTR,25/02/1965,1965,12,24/02/1965 05:06,LEO,1,45,SMALL
1114,0 COSMOS 57 DEB,1 01114U 65012  S 65057.25280735  .00275114 +24108-3 +00000-0 0  9994,2 01114 064.6696 285.5423 0120884 042.5596 318.4251 16.32516493000643,15/08/2004 23:35,COSMOS 57 DEB,1965-012S,26/02/1965 06:04,16.32516493,0.0120884,64.6696,285.5423,42.5596,318.4251,64,0.0,0.00275114,0.00024108,6563.926,88.207,265.139,106.444,DEBRIS,CIS,27/12/1964,PKMTR,03/03/1965,1965,12,26/02/1965 12:08,LEO,1,66,SMALL
1115,0 COSMOS 57 DEB,1 01115U 65012  T 65055.68125983  .06364406 +11651-0 +00000-0 0  9998,2 01115 064.8316 291.5598 0157937 046.9279 314.3835 16.14272044000385,15/08/2004 23:35,COSMOS 57 DEB,1965-012T,24/02/1965 16:21,16.14272044,0.0157937,64.8316,291.5598,46.9279,314.3835,38,0.0,0.06364406,0.11651,6613.291,89.204,339.604,130.707,DEBRIS,CIS,06/12/1964,PKMTR,27/02/1965,1965,12,25/02/1965 08:42,LEO,1,83,SMALL
1116,0 COSMOS 57 DEB,1 01116U 65012  U 65056.61672755  .00615269 +10560-2 +00000-0 0  9997,2 01116 064.7281 287.8547 0148265 049.4723 311.8098 16.12442850000536,15/08/2004 23:35,COSMOS 57 DEB,1965-012U,25/02/1965 14:48,16.1244285,0.0148265,64.7281,287.8547,49.4723,311.8098,53,0.0,0.00615269,0.001056,6618.291,89.305,338.282,142.03,DEBRIS,CIS,26/12/1964,PKMTR,04/03/1965,1965,12,26/02/1965 05:36,LEO,1,68,SMALL
1117,0 COSMOS 57 DEB,1 01117U 65012  V 65056.16381786  .00321818 +31113-3 +00000-0 0  9991,2 01117 064.7849 290.1919 0103983 123.3367 237.6630 16.16809464000462,15/08/2004 23:35,COSMOS 57 DEB,1965-012V,25/02/1965 03:55,16.16809464,0.0103983,64.7849,290.1919,123.3367,237.663,46,0.0,0.00321818,0.00031113,6606.369,89.064,296.929,159.539,DEBRIS,CIS,09/12/1964,PKMTR,01/03/1965,1965,12,25/02/1965 07:51,LEO,1,82,SMALL
1118,0 COSMOS 57 DEB,1 01118U 65012  W 65058.17879770  .00263631 +22224-3 +00000-0 0  9991,2 01118 064.9491 282.1581 0083593 020.8726 339.4665 16.26152010000792,15/08/2004 23:35,COSMOS 57 DEB,1965-012W,27/02/1965 04:17,16.2615201,0.0083593,64.9491,282.1581,20.8726,339.4665,79,0.0,0.00263631,0.00022224,6581.042,88.552,257.92,147.894,DEBRIS,CIS,07/01/1965,PKMTR,01/03/1965,1965,12,27/02/1965 08:34,LEO,1,53,SMALL
1119,0 COSMOS 57 DEB,1 01119U 65012  X 65057.69582650  .00442028 +62587-3 +00000-0 0  9991,2 01119 064.7326 283.8447 0118022 036.3402 324.4555 16.23358614000715,15/08/2004 23:35,COSMOS 57 DEB,1965-012X,26/02/1965 16:41,16.23358614,0.0118022,64.7326,283.8447,36.3402,324.4555,71,0.0,0.00442028,0.00062587,6588.589,88.704,288.214,132.694,DEBRIS,CIS,28/01/1965,PKMTR,01/03/1965,1965,12,27/02/1965 09:23,LEO,1,32,SMALL
1120,0 COSMOS 57 DEB,1 01120U 65012  Y 65058.17441343  .00289374 +21154-3 +00000-0 0  9998,2 01120 064.7380 282.4850 0089094 077.7384 283.2578 16.05898968000789,15/08/2004 23:35,COSMOS 57 DEB,1965-012Y,27/02/1965 04:11,16.05898968,0.0089094,64.738,282.485,77.7384,283.2578,78,0.0,0.00289374,0.00021154,6636.258,89.669,317.248,198.998,DEBRIS,CIS,12/12/1964,PKMTR,02/03/1965,1965,12,27/02/1965 08:22,LEO,1,80,SMALL
1121,0 COSMOS 57 DEB,1 01121U 65012  Z 65058.18924712  .00533986 +91153-3 +00000-0 0  9993,2 01121 065.1980 281.4683 0023055 047.1043 313.1310 16.26590457000795,15/08/2004 23:35,COSMOS 57 DEB,1965-012Z,27/02/1965 04:32,16.26590457,0.0023055,65.198,281.4683,47.1043,313.131,79,0.0,0.00533986,0.00091153,6579.859,88.528,216.894,186.554,DEBRIS,CIS,27/12/1964,PKMTR,01/03/1965,1965,12,27/02/1965 09:05,LEO,1,64,SMALL
1122,0 COSMOS 57 DEB,1 01122U 65012 AA 65057.71175693  .00502176 +76581-3 +00000-0 0  9993,2 01122 064.6766 284.2024 0165361 035.8961 325.2038 16.17412153000711,15/08/2004 23:35,COSMOS 57 DEB,1965-012AA,26/02/1965 17:04,16.17412153,0.0165361,64.6766,284.2024,35.8961,325.2038,71,0.0,0.00502176,0.00076581,6604.728,89.031,335.81,117.377,DEBRIS,CIS,02/01/1965,PKMTR,01/03/1965,1965,12,27/02/1965 10:09,LEO,1,58,SMALL
1123,0 COSMOS 57 DEB,1 01123U 65012 AB 65057.70855354  .00562848 +10009-2 +00000-0 0  9996,2 01123 064.8375 283.2715 0097717 219.8740 139.4039 16.45798663000725,15/08/2004 23:35,COSMOS 57 DEB,1965-012AB,26/02/1965 17:00,16.45798663,0.0097717,64.8375,283.2715,219.874,139.4039,72,0.0,0.00562848,0.0010009,6528.563,87.495,214.223,86.633,DEBRIS,CIS,01/02/1965,PKMTR,27/02/1965,1965,12,27/02/1965 10:00,LEO,1,26,SMALL
1124,0 COSMOS 57 DEB,1 01124U 65012 AC 65056.98230312  .00954227 +24988-2 +00000-0 0  9994,2 01124 064.9991 286.5616 0129642 049.1521 311.9646 16.11415956000591,15/08/2004 23:35,COSMOS 57 DEB,1965-012AC,25/02/1965 23:34,16.11415956,0.0129642,64.9991,286.5616,49.1521,311.9646,59,0.0,0.00954227,0.0024988,6621.103,89.362,328.805,157.13,DEBRIS,CIS,03/02/1965,PKMTR,02/03/1965,1965,12,26/02/1965 23:09,LEO,1,27,SMALL
1125,0 COSMOS 57 DEB,1 01125U 65012 AD 65059.10076187  .00051195 +83424-5 +00000-0 0  9995,2 01125 065.1412 277.9320 0054286 007.0545 353.0215 16.33678384000947,15/08/2004 23:35,COSMOS 57 DEB,1965-012AD,28/02/1965 02:25,16.33678384,0.0054286,65.1412,277.932,7.0545,353.0215,94,0.0,0.00051195,8.34e-06,6560.814,88.144,218.295,147.063,DEBRIS,CIS,04/02/1965,PKMTR,02/03/1965,1965,12,28/02/1965 04:50,LEO,1,26,SMALL
1130,0 COSMOS 57 DEB,1 01130U 65012 AJ 65063.04457590  .00656255 +97612-3 +00000-0 0  9990,2 01130 064.8271 264.6881 0182798 065.3623 296.5493 15.97678503001550,15/08/2004 23:35,COSMOS 57 DEB,1965-012AJ,04/03/1965 01:04,15.97678503,0.0182798,64.8271,264.6881,65.3623,296.5493,155,0.0,0.00656255,0.00097612,6659.002,90.13,402.592,159.142,DEBRIS,CIS,20/02/1965,PKMTR,11/03/1965,1965,12,04/03/1965 02:08,LEO,1,19,SMALL
1131,0 COSMOS 57 DEB,1 01131U 65012 AK 65062.06361886  .01286734 +34304-2 +00000-0 0  9994,2 01131 064.7263 268.8002 0221950 067.9022 294.4546 15.89881462001385,15/08/2004 23:35,COSMOS 57 DEB,1965-012AK,03/03/1965 01:31,15.89881462,0.022195,64.7263,268.8002,67.9022,294.4546,138,0.0,0.01286734,0.0034304,6680.756,90.572,450.9,154.341,DEBRIS,CIS,08/12/1964,PKMTR,07/03/1965,1965,12,03/03/1965 03:03,LEO,1,89,SMALL
1132,0 COSMOS 57 DEB,1 01132U 65012 AL 65063.03786443  .00703445 +10130-2 +00000-0 0  9996,2 01132 064.6723 264.5005 0379977 108.9343 255.2218 15.88762690001546,15/08/2004 23:35,COSMOS 57 DEB,1965-012AL,04/03/1965 00:54,15.8876269,0.0379977,64.6723,264.5005,108.9343,255.2218,154,0.0,0.00703445,0.001013,6683.892,90.636,559.729,51.784,DEBRIS,CIS,09/02/1965,PKMTR,07/03/1965,1965,12,04/03/1965 01:49,LEO,1,26,SMALL
1133,0 COSMOS 57 DEB,1 01133U 65012 AM 65071.91905064  .00511218 +53448-3 +00000-0 0  9990,2 01133 064.8204 232.6151 0207425 100.4226 261.9214 15.88666992002949,15/08/2004 23:35,COSMOS 57 DEB,1965-012AM,12/03/1965 22:03,15.88666992,0.0207425,64.8204,232.6151,100.4226,261.9214,294,0.0,0.00511218,0.00053448,6684.16,90.642,444.671,167.379,DEBRIS,CIS,21/01/1965,PKMTR,21/03/1965,1965,12,13/03/1965 20:06,LEO,1,59,SMALL
1134,0 COSMOS 57 DEB,1 01134U 65012 AN 65069.99742598  .00689750 +93220-3 +00000-0 0  9996,2 01134 064.6126 240.9707 0239145 074.9810 287.6532 15.84504477002626,15/08/2004 23:35,COSMOS 57 DEB,1965-012AN,10/03/1965 23:56,15.84504477,0.0239145,64.6126,240.9707,74.981,287.6532,262,0.0,0.0068975,0.0009322,6695.861,90.88,477.854,157.598,DEBRIS,CIS,17/01/1965,PKMTR,19/03/1965,1965,12,11/03/1965 23:52,LEO,1,61,SMALL
1135,0 COSMOS 57 DEB,1 01135U 65012 AP 65063.90646168  .00781933 +13931-2 +00000-0 0  9994,2 01135 064.6632 261.8318 0186861 080.7074 281.4009 15.98105290001683,15/08/2004 23:35,COSMOS 57 DEB,1965-012AP,04/03/1965 21:45,15.9810529,0.0186861,64.6632,261.8318,80.7074,281.4009,168,0.0,0.00781933,0.0013931,6657.817,90.106,404.09,155.273,DEBRIS,CIS,25/12/1964,PKMTR,12/03/1965,1965,12,05/03/1965 19:30,LEO,1,77,SMALL
1136,0 COSMOS 57 DEB,1 01136U 65012 AQ 65066.86701032  .00751084 +12193-2 +00000-0 0  9998,2 01136 064.7488 251.2165 0205154 056.0746 305.8595 15.93671403002148,15/08/2004 23:35,COSMOS 57 DEB,1965-012AQ,07/03/1965 20:48,15.93671403,0.0205154,64.7488,251.2165,56.0746,305.8595,214,0.0,0.00751084,0.0012193,6670.16,90.357,428.866,155.184,DEBRIS,CIS,24/01/1965,PKMTR,17/03/1965,1965,12,08/03/1965 17:36,LEO,1,52,SMALL
1137,0 COSMOS 57 DEB,1 01137U 65012 AR 65059.15778540  .01214097 +27911-2 +00000-0 0  9994,2 01137 064.8947 278.8309 0218467 073.2024 289.1826 15.80987616000923,15/08/2004 23:35,COSMOS 57 DEB,1965-012AR,28/02/1965 03:47,15.80987616,0.0218467,64.8947,278.8309,73.2024,289.1826,92,0.0,0.01214097,0.0027911,6705.787,91.082,474.152,181.153,DEBRIS,CIS,30/01/1965,PKMTR,09/03/1965,1965,12,28/02/1965 07:34,LEO,1,38,SMALL
1140,0 COSMOS 57 DEB,1 01140U 65012 AU 65075.76194876  .00188020 +82131-4 +00000-0 0  9999,2 01140 064.7660 219.7094 0206936 083.1023 279.2507 15.99660335003587,15/08/2004 23:35,COSMOS 57 DEB,1965-012AU,16/03/1965 18:17,15.99660335,0.0206936,64.766,219.7094,83.1023,279.2507,358,0.0,0.0018802,8.21e-05,6653.501,90.019,413.051,137.681,DEBRIS,CIS,19/02/1965,PKMTR,25/03/1965,1965,12,17/03/1965 12:34,LEO,1,34,SMALL
1141,0 COSMOS 57 DEB,1 01141U 65012 AV 65068.00670692  .01033267 +21284-2 +00000-0 0  9997,2 01141 064.6837 247.7247 0202598 075.0514 287.1909 15.86221032002316,15/08/2004 23:35,COSMOS 57 DEB,1965-012AV,09/03/1965 00:09,15.86221032,0.0202598,64.6837,247.7247,75.0514,287.1909,231,0.0,0.01033267,0.0021284,6691.03,90.781,448.454,177.336,DEBRIS,CIS,14/12/1964,PKMTR,10/03/1965,1965,12,09/03/1965 00:19,LEO,1,86,SMALL
1142,0 COSMOS 57 DEB,1 01142U 65012 AW 65064.20201489  .01050246 +24289-2 +00000-0 0  9994,2 01142 064.8071 260.8697 0208461 058.8318 303.1956 15.95278523001722,15/08/2004 23:35,COSMOS 57 DEB,1965-012AW,05/03/1965 04:50,15.95278523,0.0208461,64.8071,260.8697,58.8318,303.1956,172,0.0,0.01050246,0.0024289,6665.679,90.266,426.498,148.591,DEBRIS,CIS,04/03/1965,PKMTR,14/03/1965,1965,12,05/03/1965 09:41,LEO,1,10,SMALL
1143,0 COSMOS 57 DEB,1 01143U 65012 AX 65067.86318274  .00215838 +80938-4 +00000-0 0  9995,2 01143 064.6159 249.6000 0331695 061.6675 301.6611 15.71290947002286,15/08/2004 23:35,COSMOS 57 DEB,1965-012AX,08/03/1965 20:42,15.71290947,0.0331695,64.6159,249.6,61.6675,301.6611,228,0.0,0.00215838,8.09e-05,6733.347,91.644,578.554,131.871,DEBRIS,CIS,15/01/1965,PKMTR,20/03/1965,1965,12,09/03/1965 17:25,LEO,1,64,SMALL
1144,0 COSMOS 57 DEB,1 01144U 65012 AY 65071.72095937  .00615470 +79909-3 +00000-0 0  9995,2 01144 064.7006 233.6993 0234133 056.5565 305.6607 15.91520399002911,15/08/2004 23:35,COSMOS 57 DEB,1965-012AY,12/03/1965 17:18,15.91520399,0.0234133,64.7006,233.6993,56.5565,305.6607,291,0.0,0.0061547,0.00079909,6676.168,90.479,454.345,141.722,DEBRIS,CIS,23/12/1964,PKMTR,21/03/1965,1965,12,13/03/1965 10:36,LEO,1,88,SMALL
1145,0 COSMOS 57 DEB,1 01145U 65012 AZ 65072.94660014  .00235654 +12196-3 +00000-0 0  9992,2 01145 064.7059 230.9370 0185681 069.7712 292.2291 15.95057240003120,15/08/2004 23:35,COSMOS 57 DEB,1965-012AZ,13/03/1965 22:43,15.9505724,0.0185681,64.7059,230.937,69.7712,292.2291,312,0.0,0.00235654,0.00012196,6666.296,90.278,411.941,164.38,DEBRIS,CIS,25/01/1965,PKMTR,21/03/1965,1965,12,14/03/1965 21:26,LEO,1,55,SMALL
1146,0 COSMOS 57 DEB,1 01146U 65012 BA 65063.90996430  .00225055 +10793-3 +00000-0 0  9998,2 01146 064.9466 261.8248 0224204 055.6565 306.4769 15.92434095001004,15/08/2004 23:35,COSMOS 57 DEB,1965-012BA,04/03/1965 21:50,15.92434095,0.0224204,64.9466,261.8248,55.6565,306.4769,100,0.0,0.00225055,0.00010793,6673.614,90.427,445.104,145.854,DEBRIS,CIS,21/12/1964,PKMTR,17/03/1965,1965,12,05/03/1965 19:40,LEO,1,86,SMALL
1147,0 COSMOS 57 DEB,1 01147U 65012 BB 65067.08765743  .00601669 +69428-3 +00000-0 0  9991,2 01147 064.6679 251.3609 0230329 066.5632 295.8424 15.82322639002171,15/08/2004 23:35,COSMOS 57 DEB,1965-012BB,08/03/1965 02:06,15.82322639,0.0230329,64.6679,251.3609,66.5632,295.8424,217,0.0,0.00601669,0.00069428,6702.015,91.005,478.247,169.513,DEBRIS,CIS,15/01/1965,PKMTR,17/03/1965,1965,12,08/03/1965 04:12,LEO,1,61,SMALL
1150,0 COSMOS 57 DEB,1 01150U 65012 BE 65068.98571915  .00580488 +82560-3 +00000-0 0  9998,2 01150 065.0530 243.4511 0177654 049.7735 311.8093 16.03703216002504,15/08/2004 23:35,COSMOS 57 DEB,1965-012BE,09/03/1965 23:39,16.03703216,0.0177654,65.053,243.4511,49.7735,311.8093,250,0.0,0.00580488,0.0008256,6642.314,89.792,382.183,146.176,DEBRIS,CIS,19/01/1965,PKMTR,17/03/1965,1965,12,10/03/1965 23:18,LEO,1,57,SMALL
1152,0 COSMOS 57 DEB,1 01152U 65012 BG 65065.84055563  .00510811 +52237-3 +00000-0 0  9999,2 01152 064.6728 254.9467 0240902 102.0834 260.6261 15.86623339001983,15/08/2004 23:35,COSMOS 57 DEB,1965-012BG,06/03/1965 20:10,15.86623339,0.0240902,64.6728,254.9467,102.0834,260.6261,198,0.0,0.00510811,0.00052237,6689.898,90.758,472.924,150.602,DEBRIS,CIS,15/02/1965,PKMTR,16/03/1965,1965,12,07/03/1965 16:20,LEO,1,29,SMALL
1153,0 COSMOS 57 DEB,1 01153U 65012 BH 65059.11004063  .01980133 +85387-2 +00000-0 0  9992,2 01153 064.8859 279.3198 0187321 071.3722 290.6526 15.94327964000926,15/08/2004 23:35,COSMOS 57 DEB,1965-012BH,28/02/1965 02:38,15.94327964,0.0187321,64.8859,279.3198,71.3722,290.6526,92,0.0,0.01980133,0.0085387,6668.328,90.32,415.105,165.282,DEBRIS,CIS,30/01/1965,PKMTR,07/03/1965,1965,12,28/02/1965 05:16,LEO,1,36,SMALL
1154,0 COSMOS 57 DEB,1 01154U 65012 BJ 65059.95537492  .01176091 +27749-2 +00000-0 0  9990,2 01154 064.8100 276.3638 0236210 074.1036 288.4956 15.86832156001055,15/08/2004 23:35,COSMOS 57 DEB,1965-012BJ,28/02/1965 22:55,15.86832156,0.023621,64.81,276.3638,74.1036,288.4956,105,0.0,0.01176091,0.0027749,6689.312,90.746,469.185,153.168,DEBRIS,CIS,31/01/1965,PKMTR,07/03/1965,1965,12,01/03/1965 21:51,LEO,1,35,SMALL
1155,0 COSMOS 57 DEB,1 01155U 65012 BK 65062.74368785  .01196133 +34490-2 +00000-0 0  9999,2 01155 064.8367 265.9373 0172064 055.9689 305.6537 16.02498745001506,15/08/2004 23:35,COSMOS 57 DEB,1965-012BK,03/03/1965 17:50,16.02498745,0.0172064,64.8367,265.9373,55.9689,305.6537,150,0.0,0.01196133,0.003449,6645.642,89.859,381.855,153.16,DEBRIS,CIS,04/02/1965,PKMTR,07/03/1965,1965,12,04/03/1965 11:41,LEO,1,31,SMALL
1156,0 COSMOS 57 DEB,1 01156U 65012 BL 65067.07282160  .00291854 +16059-3 +00000-0 0  9990,2 01156 064.6619 250.8475 0235641 072.3104 290.2482 15.80529696002174,15/08/2004 23:35,COSMOS 57 DEB,1965-012BL,08/03/1965 01:44,15.80529696,0.0235641,64.6619,250.8475,72.3104,290.2482,217,0.0,0.00291854,0.00016059,6707.082,91.108,486.994,170.901,DEBRIS,CIS,14/01/1965,PKMTR,18/03/1965,1965,12,08/03/1965 03:29,LEO,1,63,SMALL
1158,0 COSMOS 57 DEB,1 01158U 65012 BN 65057.24746201  .05206492 +78552-1 +00000-0 0  9994,2 01158 064.8545 285.4680 0121940 063.7503 297.4978 16.14734738000632,15/08/2004 23:35,COSMOS 57 DEB,1965-012BN,26/02/1965 05:56,16.14734738,0.012194,64.8545,285.468,63.7503,297.4978,63,0.0,0.05206492,0.078552,6612.027,89.178,314.519,153.265,DEBRIS,CIS,17/12/1964,PKMTR,04/03/1965,1965,12,26/02/1965 11:52,LEO,1,77,SMALL
1159,0 COSMOS 57 DEB,1 01159U 65012 BP 65068.85843127  .00261281 +14657-3 +00000-0 0  9999,2 01159 064.4151 243.9690 0225570 056.0834 306.0728 15.93097816002477,15/08/2004 23:35,COSMOS 57 DEB,1965-012BP,09/03/1965 20:36,15.93097816,0.022557,64.4151,243.969,56.0834,306.0728,247,0.0,0.00261281,0.00014657,6671.761,90.389,444.121,143.131,DEBRIS,CIS,17/02/1965,PKMTR,18/03/1965,1965,12,10/03/1965 17:12,LEO,1,29,SMALL
1162,0 COSMOS 57 DEB,1 01162U 65012 BS 65064.12090106  .28842353 +8317602 +00000-0 0  9995,2 01162 064.6685 262.9713 0345644 073.6214 290.1591 15.60029763001687,15/08/2004 23:35,COSMOS 57 DEB,1965-012BS,05/03/1965 02:54,15.60029763,0.0345644,64.6685,262.9713,73.6214,290.1591,168,0.0,0.28842353,83.176,6765.712,92.305,621.43,153.724,DEBRIS,CIS,22/02/1965,PKMTR,25/03/1965,1965,12,05/03/1965 05:48,LEO,1,31,SMALL
1164,0 COSMOS 57 DEB,1 01164U 65012 BU 65065.06286951  .00352931 +34293-3 +00000-0 0  9992,2 01164 064.6942 256.6056 0084710 089.8136 271.1622 16.11620074001897,15/08/2004 23:35,COSMOS 57 DEB,1965-012BU,06/03/1965 01:30,16.11620074,0.008471,64.6942,256.6056,89.8136,271.1622,189,0.0,0.00352931,0.00034293,6620.543,89.351,298.491,186.326,DEBRIS,CIS,14/12/1964,PKMTR,13/03/1965,1965,12,06/03/1965 03:01,LEO,1,89,SMALL
1165,0 COSMOS 57 DEB,1 01165U 65012 BV 65066.61076138  .00880353 +21308-2 +00000-0 0  9995,2 01165 064.9414 251.8182 0089218 048.7115 312.0542 16.11535020002131,15/08/2004 23:35,COSMOS 57 DEB,1965-012BV,07/03/1965 14:39,16.1153502,0.0089218,64.9414,251.8182,48.7115,312.0542,213,0.0,0.00880353,0.0021308,6620.776,89.355,301.711,183.572,DEBRIS,CIS,21/02/1965,PKMTR,09/03/1965,1965,12,08/03/1965 05:18,LEO,1,16,SMALL
1166,0 COSMOS 57 DEB,1 01166U 65012 BW 65064.92197272  .01575981 +78825-2 +00000-0 0  9996,2 01166 064.5864 257.7129 0107547 065.7438 295.3759 16.19789173001866,15/08/2004 23:35,COSMOS 57 DEB,1965-012BW,05/03/1965 22:07,16.19789173,0.0107547,64.5864,257.7129,65.7438,295.3759,186,0.0,0.01575981,0.0078825,6598.265,88.9,291.092,149.168,DEBRIS,CIS,22/12/1964,PKMTR,07/03/1965,1965,12,06/03/1965 20:15,LEO,1,75,SMALL
1167,0 COSMOS 57 DEB,1 01167U 65012 BX 65068.04467534  .00532419 +53148-3 +00000-0 0  9995,2 01167 064.7370 247.6006 0241953 068.1354 294.4203 15.79934337001893,15/08/2004 23:35,COSMOS 57 DEB,1965-012BX,09/03/1965 01:04,15.79934337,0.0241953,64.737,247.6006,68.1354,294.4203,189,0.0,0.00532419,0.00053148,6708.767,91.143,492.953,168.312,DEBRIS,CIS,16/01/1965,PKMTR,20/03/1965,1965,12,09/03/1965 02:08,LEO,1,63,SMALL
